sample_idx,session_index,frame_index,true_x_m,true_y_m,est_x_m,est_y_m,rmse_xy_m
0,0,0,-1.0,-1.0,-0.054815538227558136,0.19560933113098145,1.5240916440501646
1,0,1,-1.0,-1.0,-0.11852692812681198,0.03344377875328064,1.3583080726703403
2,0,2,-1.0,-1.0,-0.12263935804367065,0.07199215143918991,1.3852540809545537
3,0,3,-1.0,-1.0,-0.16782963275909424,0.05718628317117691,1.3454182834491109
4,0,4,-1.0,-1.0,-0.07078427076339722,0.17460985481739044,1.497714987070251
5,0,5,-1.0,-1.0,-0.13689734041690826,0.09762253612279892,1.396324257751061
6,0,6,-1.0,-1.0,-0.05705329775810242,0.06332490593194962,1.4211996125963655
7,0,7,-1.0,-1.0,-0.09900170564651489,0.13448241353034973,1.4487402365633173
8,0,8,-1.0,-1.0,-0.1363849639892578,-0.027573326602578163,1.3005554834602835
9,0,9,-1.0,-1.0,-0.1738511323928833,-0.06907791644334793,1.24464367475273
10,0,10,-1.0,-1.0,-0.17122742533683777,0.06490938365459442,1.349405786229411
11,0,11,-1.0,-1.0,-0.09799043834209442,0.10210146009922028,1.4241660288305995
12,0,12,-1.0,-1.0,-0.09916185587644577,0.10462112724781036,1.4253761597101982
13,0,13,-1.0,-1.0,-0.17152072489261627,-0.00575669389218092,1.294178372954309
14,0,14,-1.0,-1.0,-0.09168130159378052,0.06796315312385559,1.4019943488846938
15,0,15,-1.0,-1.0,-0.18820706009864807,-0.0061313072219491005,1.2832703361950013
16,0,16,-1.0,-1.0,-0.046458110213279724,0.10539700090885162,1.4598440550950342
17,0,17,-1.0,-1.0,-0.1129719465970993,0.04225161299109459,1.3686150635976055
18,0,18,-1.0,-1.0,-0.15062150359153748,0.08095133304595947,1.3747361981758308
19,0,19,-1.0,-1.0,0.1417798101902008,-0.04323600232601166,1.4896504563833364
20,0,20,-1.0,-1.0,-0.10352006554603577,0.026838045567274094,1.3631113838212208
21,0,21,-1.0,-1.0,-0.15207931399345398,-0.010780216194689274,1.3028911199442712
22,0,22,-1.0,-1.0,-0.09202234447002411,0.0915311947464943,1.4198111747857252
23,0,23,-1.0,-1.0,-0.16434147953987122,-0.013457444496452808,1.292900373825099
24,0,24,-1.0,-1.0,-0.19189190864562988,0.07687936723232269,1.3463683964216817
25,0,25,-1.0,-1.0,-0.15450060367584229,-0.0279230959713459,1.288333317325314
26,0,26,-1.0,-1.0,-0.13503500819206238,0.08219718188047409,1.3853935099903367
27,0,27,-1.0,-1.0,-0.11867430061101913,0.03207475692033768,1.357171062274631
28,0,28,-1.0,-1.0,-0.11794589459896088,0.01929711364209652,1.3479562495622535
29,0,29,-1.0,-1.0,-0.1467333436012268,0.042968910187482834,1.347534094017516
30,0,30,-1.0,-1.0,-0.16645869612693787,0.033544376492500305,1.3277820165379841
31,0,31,-1.0,-1.0,-0.10077821463346481,0.037274319678545,1.3727847003599536
32,0,32,-1.0,-1.0,-0.08360237628221512,0.06720621138811111,1.40666758773385
33,0,33,-1.0,-1.0,-0.15632593631744385,0.04327392578125,1.3417177087396808
34,0,34,-1.0,-1.0,-0.18701526522636414,0.05061545968055725,1.3284340492078437
35,0,35,-1.0,-1.0,-0.09193988144397736,0.07048247754573822,1.4037470974660784
36,0,36,-1.0,-1.0,-0.1056634783744812,0.056686077266931534,1.384349406690019
37,0,37,-1.0,-1.0,-0.026982039213180542,0.022091172635555267,1.411181886644406
38,0,38,-1.0,-1.0,-0.12794767320156097,-0.005941440351307392,1.3223568658593658
39,0,39,-1.0,-1.0,-0.05984033644199371,0.06519854068756104,1.4207561803717108
40,0,40,-1.0,-1.0,-0.09530399739742279,0.05284760147333145,1.3881509028391796
41,0,41,-1.0,-1.0,-0.12426620721817017,-0.05171716585755348,1.2907943327072984
42,0,42,-1.0,-1.0,-0.06378059834241867,0.05818675458431244,1.412892768619671
43,0,43,-1.0,-1.0,-0.08094240725040436,0.13947199285030365,1.463920517405547
44,0,44,-1.0,-1.0,-0.02200803905725479,0.08654969930648804,1.4618681625685865
45,0,45,-1.0,-1.0,-0.11556869745254517,0.009397478774189949,1.3420514144702054
46,0,46,-1.0,-1.0,-0.10511656105518341,0.12647511065006256,1.4386669330361952
47,0,47,-1.0,-1.0,-0.1352006196975708,-0.028704464435577393,1.3004972070630694
48,0,48,-1.0,-1.0,-0.13179773092269897,-0.026189535856246948,1.304638647329921
49,0,49,-1.0,-1.0,0.08584707230329514,-0.058196771889925,1.4373785809271666
50,1,0,-0.8,-1.0,-0.027495142072439194,0.10315905511379242,1.3467455796850556
51,1,1,-0.8,-1.0,-0.07753761857748032,0.021338440477848053,1.251033214014888
52,1,2,-0.8,-1.0,-0.005227401852607727,0.0019866423681378365,1.2789216998120452
53,1,3,-0.8,-1.0,0.06880924850702286,-0.20211133360862732,1.1795998619223136
54,1,4,-0.8,-1.0,-0.08162540942430496,0.09660609811544418,1.3109565159870014
55,1,5,-0.8,-1.0,-0.07150441408157349,0.057619065046310425,1.284236701489279
56,1,6,-0.8,-1.0,-0.03283935412764549,-0.05825931578874588,1.214664963219887
57,1,7,-0.8,-1.0,-0.060925234109163284,0.04574503004550934,1.2805522939112945
58,1,8,-0.8,-1.0,0.14030355215072632,-0.038321398198604584,1.3449894064080803
59,1,9,-0.8,-1.0,-0.06359322369098663,-0.031353265047073364,1.2167873426892633
60,1,10,-0.8,-1.0,0.05092485249042511,-0.06823541224002838,1.261847198193728
61,1,11,-0.8,-1.0,0.045610375702381134,-0.0742625966668129,1.2538128438589207
62,1,12,-0.8,-1.0,-0.07386348396539688,0.006841907277703285,1.2413721706923653
63,1,13,-0.8,-1.0,-0.025830350816249847,0.0004596151993609965,1.2650130779411508
64,1,14,-0.8,-1.0,-0.018418073654174805,-0.0043447744101285934,1.265780247845126
65,1,15,-0.8,-1.0,-0.16014176607131958,0.042557500302791595,1.2232516915843343
66,1,16,-0.8,-1.0,-0.03404334932565689,0.04184240847826004,1.2931067994624572
67,1,17,-0.8,-1.0,-0.02390497550368309,0.07633621990680695,1.326960114446253
68,1,18,-0.8,-1.0,-0.10939982533454895,0.12896405160427094,1.323438110023541
69,1,19,-0.8,-1.0,-0.007973607629537582,0.1646987646818161,1.4084846533287887
70,1,20,-0.8,-1.0,-0.07523961365222931,0.059406716376543045,1.2835965909594411
71,1,21,-0.8,-1.0,-0.06995656341314316,-0.052237994968891144,1.1963345006661539
72,1,22,-0.8,-1.0,-0.037453122437000275,-0.081226646900177,1.1939942273090656
73,1,23,-0.8,-1.0,-0.13035844266414642,0.07586364448070526,1.267242043504907
74,1,24,-0.8,-1.0,0.05480944365262985,-0.02227313257753849,1.2987105190293402
75,1,25,-0.8,-1.0,-0.1421329826116562,0.10388264805078506,1.2850470470901245
76,1,26,-0.8,-1.0,0.0061960369348526,-0.08117811381816864,1.2223688921500746
77,1,27,-0.8,-1.0,0.007779508829116821,0.07709954679012299,1.346347343214112
78,1,28,-0.8,-1.0,-0.01888548582792282,-0.12372417002916336,1.173882112667775
