sample_idx,session_index,frame_index,true_x_m,true_y_m,true_subregion_id,pred_subregion_id,region_correct,region_topk_hit,topk_ids,topk_probs,est_x_m,est_y_m,est_x_top1_m,est_y_top1_m,est_x_oracle_m,est_y_oracle_m,rmse_xy_m,rmse_xy_top1_m,rmse_xy_oracle_m
23,0,23,-1.0,-1.0,0,13,0,0,"13,8,9","0.366401,0.331357,0.302242",-0.46615585684776306,0.40306857228279114,-0.2888016700744629,0.6817423701286316,-0.8234700188040733,-0.7681458722800016,1.5011965186828857,1.82594098041934,0.2914089408405918
24,0,24,-1.0,-1.0,0,13,0,0,"13,8,9","0.372015,0.334868,0.293117",-0.4570901393890381,0.42091843485832214,-0.2852558493614197,0.7194662094116211,-0.8162669017910957,-0.7514839633367956,1.52110496523706,1.8621018356095442,0.30905998100082455
25,0,25,-1.0,-1.0,0,13,0,0,"13,8,9","0.435746,0.324369,0.239885",-0.4681338369846344,0.44595515727996826,-0.31375670433044434,0.6991065144538879,-0.8341372162103653,-0.7485455302521586,1.5406712602710628,1.8324554041807002,0.3012304987922292
26,0,26,-1.0,-1.0,0,13,0,0,"13,8,9","0.389701,0.330474,0.279824",-0.4529869556427002,0.4340769648551941,-0.2852189540863037,0.7244484424591064,-0.815566711127758,-0.7487704497762024,1.5348615611270375,1.8667175400411053,0.31165995082763437
27,0,27,-1.0,-1.0,0,9,0,0,"9,8,13","0.440012,0.307107,0.252881",-0.4782910943031311,0.36284390091896057,-0.3253762423992157,0.2235448807477951,-0.8593505099415779,-0.7517313412390649,1.4592887584557876,1.397204097304162,0.2853412097413337
28,0,28,-1.0,-1.0,0,13,0,0,"13,8,9","0.394474,0.312713,0.292813",-0.46298104524612427,0.43450504541397095,-0.3072151243686676,0.7112682461738586,-0.8307516425848007,-0.7536981306038797,1.5317291154388508,1.8461825192180958,0.2988471471434294
29,0,29,-1.0,-1.0,0,13,0,0,"13,8,9","0.382723,0.340741,0.276537",-0.4632306396961212,0.42659828066825867,-0.287045419216156,0.7091424465179443,-0.8227834552526474,-0.7522295447997749,1.5242388266169666,1.8518834025796578,0.3046241983203521
30,0,30,-1.0,-1.0,0,8,0,0,"8,13,9","0.393974,0.340896,0.265130",-0.4916193187236786,0.40211325883865356,-0.7839028835296631,0.27227988839149475,-0.8234753236174583,-0.7614622954279184,1.4914330382910679,1.290501483204211,0.2967510705532142
31,0,31,-1.0,-1.0,0,13,0,0,"13,9,8","0.369385,0.328340,0.302275",-0.4575381278991699,0.4216609299182892,-0.31177860498428345,0.7121074795722961,-0.8264150023460388,-0.748134077526629,1.5216388146795126,1.8452535625666135,0.3058891863304224
32,0,32,-1.0,-1.0,0,13,0,0,"13,8,9","0.436130,0.327983,0.235886",-0.4764660596847534,0.462996244430542,-0.3264477550983429,0.729267418384552,-0.837181955575943,-0.7410859260708094,1.5538487049516367,1.8558120677747612,0.30585325446802847
33,0,33,-1.0,-1.0,0,13,0,0,"13,8,9","0.480989,0.320431,0.198581",-0.48112648725509644,0.48747196793556213,-0.33223849534988403,0.729871928691864,-0.849363349378109,-0.7378342282027006,1.5753737898106372,1.8542821567303873,0.3023611952824888
34,0,34,-1.0,-1.0,0,8,0,0,"8,13,9","0.374243,0.350948,0.274809",-0.4778786301612854,0.409454345703125,-0.7814130783081055,0.2669353485107422,-0.8124000877141953,-0.7574746641330421,1.503054316205399,1.2856536935118936,0.3066141967147353
35,0,35,-1.0,-1.0,0,13,0,0,"13,8,9","0.411111,0.309159,0.279730",-0.4616539180278778,0.4488903284072876,-0.31228893995285034,0.7236319184303284,-0.8312421664595604,-0.7460940931923687,1.5456712741481975,1.855762240251425,0.30487278640946003
36,0,36,-1.0,-1.0,0,13,0,0,"13,8,9","0.372614,0.339016,0.288370",-0.47434985637664795,0.42976096272468567,-0.31563544273376465,0.7221593260765076,-0.8321754559874535,-0.7439516945742071,1.5233267817584875,1.85315611636864,0.3061467169257892
37,0,37,-1.0,-1.0,0,8,0,0,"8,13,9","0.409249,0.351129,0.239622",-0.505792498588562,0.4277399480342865,-0.7657350301742554,0.27633336186408997,-0.8310161232948303,-0.7440681457519531,1.5108548618792883,1.2976543941646201,0.30668659019453637
38,0,38,-1.0,-1.0,0,13,0,0,"13,9,8","0.504894,0.269511,0.225595",-0.4342108368873596,0.48712822794914246,-0.31734299659729004,0.7153878211975098,-0.8362926840782166,-0.7469526608474553,1.5911215363569366,1.8462329109317457,0.30138520391435547
39,0,39,-1.0,-1.0,0,13,0,0,"13,8,9","0.413061,0.300958,0.285980",-0.448743999004364,0.4543151557445526,-0.3138137757778168,0.7477679252624512,-0.8239133954048157,-0.7309095207601786,1.555286388695665,1.877643271467855,0.32158385894720765
40,0,40,-1.0,-1.0,0,13,0,0,"13,8,9","0.416983,0.294646,0.288371",-0.4523414969444275,0.44849893450737,-0.30680400133132935,0.7194070816040039,-0.8268133252859116,-0.7476890725083649,1.54857321403867,1.8538827915594485,0.3060301103326478
41,0,41,-1.0,-1.0,0,13,0,0,"13,8,9","0.551528,0.250160,0.198312",-0.4526951313018799,0.5100940465927124,-0.3358909487724304,0.7156825065612793,-0.8486931398510933,-0.7416762970387936,1.6062150070446422,1.839730223495493,0.29937418298796314
42,0,42,-1.0,-1.0,0,13,0,0,"13,8,9","0.408777,0.325346,0.265877",-0.45784813165664673,0.45440924167633057,-0.3061329424381256,0.7481793761253357,-0.8161737844347954,-0.7359730591997504,1.552171024926605,1.880846252270382,0.32171773808318926
43,0,43,-1.0,-1.0,0,13,0,0,"13,8,9","0.427952,0.317082,0.254966",-0.45801660418510437,0.4590577781200409,-0.31558430194854736,0.7433902025222778,-0.8195521011948586,-0.739735278300941,1.556468952864668,1.8729213133471267,0.31670044133893976
44,0,44,-1.0,-1.0,0,13,0,0,"13,8,9","0.453154,0.303242,0.243603",-0.45443159341812134,0.47863835096359253,-0.3187245726585388,0.7525638341903687,-0.8266772329807281,-0.7270473223179579,1.5760762225224458,1.8803234298416154,0.32333256226525275
45,0,45,-1.0,-1.0,0,13,0,0,"13,9,8","0.387291,0.308279,0.304430",-0.4615978002548218,0.4327673017978668,-0.31806284189224243,0.7160377502441406,-0.8295867890119553,-0.7491348385810852,1.5305878183859907,1.846570834782965,0.3032721413071007
46,0,46,-1.0,-1.0,0,13,0,0,"13,8,9","0.396238,0.375551,0.228210",-0.47801604866981506,0.44050318002700806,-0.29164060950279236,0.7270848751068115,-0.8077285550534725,-0.7380238156765699,1.5321607804385922,1.866707045020264,0.3249612741458424
47,0,47,-1.0,-1.0,0,13,0,0,"13,8,9","0.535811,0.244387,0.219802",-0.44282427430152893,0.5015202164649963,-0.3313466012477875,0.7156515717506409,-0.8429259061813354,-0.7411900321021676,1.6015641572415098,1.8413467037234812,0.30274555394296326
48,0,48,-1.0,-1.0,0,13,0,0,"13,8,9","0.477504,0.287180,0.235316",-0.4560543894767761,0.4681323766708374,-0.3184008002281189,0.702242374420166,-0.8363410085439682,-0.7467644752468914,1.5656594465708833,1.8336320706186597,0.3015169920276265
49,0,49,-1.0,-1.0,0,8,0,0,"8,9,13","0.382160,0.315297,0.302543",-0.4798491895198822,0.391241192817688,-0.7460949420928955,0.26848718523979187,-0.8158204033970833,-0.7464025402441621,1.4852975870969112,1.2936489158764755,0.3134227104078882
50,1,0,-0.8,-1.0,0,13,0,0,"13,8,9","0.463538,0.301946,0.234516",-0.447013258934021,0.4781078100204468,-0.30693238973617554,0.7454978823661804,-0.8167048171162605,-0.7342827096581459,1.5196717860813964,1.8138022289202589,0.26624186241368
51,1,1,-0.8,-1.0,0,13,0,0,"13,8,9","0.408782,0.338330,0.252888",-0.4731691777706146,0.4520527422428131,-0.32284122705459595,0.744398295879364,-0.8309836089611053,-0.7390680983662605,1.4883801774459406,1.8084816585372363,0.26276499255885316
52,1,2,-0.8,-1.0,0,13,0,0,"13,8,9","0.360824,0.353214,0.285962",-0.46774032711982727,0.41886380314826965,-0.31662750244140625,0.7404051423072815,-0.8150874897837639,-0.744660671800375,1.4572477421862113,1.8062832089032055,0.25578468459509257
53,1,3,-0.8,-1.0,0,9,0,0,"9,10,8","0.399574,0.320647,0.279779",-0.24117866158485413,0.22317856550216675,-0.2794361114501953,0.17466270923614502,-0.778811315074563,-0.7748752664774656,1.344785146918285,1.2848421080164263,0.22611967188296897
54,1,4,-0.8,-1.0,0,13,0,0,"13,8,9","0.394651,0.344311,0.261038",-0.4664303660392761,0.44203194975852966,-0.31246817111968994,0.7457730770111084,-0.8181473910808563,-0.7433534534648061,1.480109740804741,1.812570252593872,0.25728734452258434
55,1,5,-0.8,-1.0,0,13,0,0,"13,8,9","0.370382,0.340525,0.289094",-0.4716874659061432,0.43213656544685364,-0.3190736770629883,0.7359940409660339,-0.8238533437252045,-0.7370733469724655,1.4692869910718735,1.8013787603841938,0.26400645234375286
56,1,6,-0.8,-1.0,0,8,0,0,"8,13,9","0.396355,0.319290,0.284355",-0.4847303330898285,0.39542800188064575,-0.7520104050636292,0.26642662286758423,-0.8118681237101555,-0.7541644698940217,1.430599269993614,1.2673355484361477,0.24612184019888786
57,1,7,-0.8,-1.0,0,13,0,0,"13,8,9","0.470156,0.289300,0.240544",-0.45628082752227783,0.4931390583515167,-0.3269810080528259,0.7551493048667908,-0.8390234708786011,-0.7246153578162193,1.532190300551346,1.8177722764738986,0.27813581651794134
58,1,8,-0.8,-1.0,0,8,0,0,"8,13,9","0.338983,0.333322,0.327695",-0.4648061692714691,0.4149479866027832,-0.7488448619842529,0.26998472213745117,-0.8039308935403824,-0.719508770853281,1.4541089054640086,1.2710145721461847,0.2805187721922778
59,1,9,-0.8,-1.0,0,9,0,0,"9,8,13","0.382845,0.339973,0.277183",-0.48167040944099426,0.37081611156463623,-0.3093344569206238,0.2024218738079071,-0.8352970033884048,-0.7544067068956792,1.407291917105564,1.298680498728266,0.24811679521150087
60,1,10,-0.8,-1.0,0,13,0,0,"13,8,9","0.401640,0.313192,0.285169",-0.45274627208709717,0.4394450783729553,-0.3163122534751892,0.7378919720649719,-0.8128515854477882,-0.7479042550548911,1.480738763321043,1.8039463247852268,0.252423112784767
61,1,11,-0.8,-1.0,0,9,0,0,"9,8,13","0.366085,0.333847,0.300068",-0.45520925521850586,0.3770526051521301,-0.2991235852241516,0.19403836131095886,-0.8056032061576843,-0.7601452209055424,1.4195613882616158,1.2948377470404806,0.23992021793441373
62,1,12,-0.8,-1.0,0,9,0,0,"9,8,13","0.385625,0.340156,0.274220",-0.46443837881088257,0.3545934557914734,-0.28371065855026245,0.18051277101039886,-0.8207412511110306,-0.7770232912153006,1.3955375423427903,1.288473937110586,0.223939304629865
63,1,13,-0.8,-1.0,0,13,0,0,"13,8,9","0.388452,0.365096,0.246452",-0.47674259543418884,0.43698135018348694,-0.3167763948440552,0.7407808303833008,-0.8163780197501183,-0.7410544799640775,1.4728919683336525,1.8066053669824749,0.2594629489495747
64,1,14,-0.8,-1.0,0,13,0,0,"13,8,9","0.399391,0.332093,0.268517",-0.46287375688552856,0.4431489408016205,-0.32009243965148926,0.7426133751869202,-0.8199905455112457,-0.737940558232367,1.4820030260202968,1.8074879368504813,0.26282080003188596
65,1,15,-0.8,-1.0,0,8,0,0,"8,13,9","0.429728,0.324667,0.245604",-0.4988175332546234,0.405865341424942,-0.775269627571106,0.2701955735683441,-0.8085634037852287,-0.7482928661629558,1.437765014352032,1.27043629766828,0.25185276077273516
66,1,16,-0.8,-1.0,0,13,0,0,"13,8,9","0.453866,0.295625,0.250509",-0.45600008964538574,0.47995898127555847,-0.3233662545681,0.7515994906425476,-0.829665020108223,-0.7311959657818079,1.5194125590445051,1.8152907488619208,0.2704359854568106
67,1,17,-0.8,-1.0,0,13,0,0,"13,8,9","0.406062,0.338660,0.255278",-0.4448164403438568,0.44793811440467834,-0.2796781361103058,0.7369720339775085,-0.7907275147736073,-0.7379632536321878,1.4908655687874024,1.813231008134818,0.26220075405937104
68,1,18,-0.8,-1.0,0,9,0,0,"9,8,13","0.434611,0.351504,0.213885",-0.453617125749588,0.3289947509765625,-0.2887524962425232,0.1897008717060089,-0.8091799877583981,-0.7679518591612577,1.37339293128268,1.294898518894932,0.23222965323567335
69,1,19,-0.8,-1.0,0,8,0,0,"8,13,9","0.408475,0.347107,0.244418",-0.4661112427711487,0.4210832715034485,-0.7339627742767334,0.2764175534248352,-0.774262361228466,-0.7407101131975651,1.4597805885648607,1.2781246754023128,0.2605641407553109
70,1,20,-0.8,-1.0,0,13,0,0,"13,8,9","0.386014,0.357310,0.256676",-0.47411060333251953,0.4351687431335449,-0.31392908096313477,0.7346562147140503,-0.8200869709253311,-0.7404046626761556,1.471704189070553,1.801470821739675,0.2603713224632
71,1,21,-0.8,-1.0,0,9,0,0,"9,8,13","0.466375,0.283407,0.250218",-0.4513455927371979,0.3468223512172699,-0.30056363344192505,0.1956365406513214,-0.8408807069063187,-0.7643631529062986,1.3912190127518353,1.2957559267012406,0.23915676010813644
72,1,22,-0.8,-1.0,0,8,0,0,"8,9,13","0.391898,0.358728,0.249373",-0.48948055505752563,0.35546875,-0.765937089920044,0.2733391225337982,-0.8206878080964088,-0.7578816339373589,1.390581841501587,1.273794647036271,0.2430005938031365
73,1,23,-0.8,-1.0,0,13,0,0,"13,8,9","0.394201,0.341390,0.264410",-0.4554594159126282,0.4378563463687897,-0.289604127407074,0.7364722490310669,-0.7988979071378708,-0.7440187619067729,1.478559801589463,1.809928125206884,0.25598361053867924
74,1,24,-0.8,-1.0,0,8,0,0,"8,13,9","0.385087,0.310838,0.304075",-0.47085481882095337,0.39407798647880554,-0.7397024631500244,0.2667270004749298,-0.7899325303733349,-0.7435948248021305,1.4324070590018008,1.2681613015237403,0.25660274319058635
75,1,25,-0.8,-1.0,0,8,0,0,"8,13,9","0.409239,0.338504,0.252257",-0.48297348618507385,0.4099400043487549,-0.7677453756332397,0.26489177346229553,-0.7896914258599281,-0.7402696227654815,1.4451424242352766,1.2653029516150003,0.25993486791730475
76,1,26,-0.8,-1.0,0,13,0,0,"13,9,8","0.362207,0.339955,0.297837",-0.43797367811203003,0.4123042821884155,-0.3105842173099518,0.731609046459198,-0.8079982027411461,-0.7544176350347698,1.4579665439328393,1.799443719076939,0.24571257442183136
77,1,27,-0.8,-1.0,0,13,0,0,"13,8,9","0.420473,0.353659,0.225868",-0.45425668358802795,0.4517917037010193,-0.28235331177711487,0.7342022061347961,-0.7906672097742558,-0.742512890137732,1.492393243008912,1.8098108701162436,0.2576561909184823
78,1,28,-0.8,-1.0,0,8,0,0,"8,9,13","0.369142,0.323734,0.307124",-0.4687064588069916,0.3814097046852112,-0.7441593408584595,0.2583335340023041,-0.8129022195935249,-0.7580249179154634,1.4205802274545025,1.2595719360195707,0.24231881400390218
79,1,29,-0.8,-1.0,0,9,0,0,"9,8,13","0.383144,0.336565,0.280291",-0.44427579641342163,0.3537917733192444,-0.29096150398254395,0.18101516366004944,-0.7867183312773705,-0.7663950212299824,1.3997470751975765,1.2860470470487022,0.23398224041622914
80,1,30,-0.8,-1.0,0,13,0,0,"13,9,8","0.466566,0.381154,0.152280",-0.3547278642654419,0.48860234022140503,-0.27728384733200073,0.7517604231834412,-0.7973094992339611,-0.7602067589759827,1.553770961942029,1.8280855440848123,0.23980833437387977
81,1,31,-0.8,-1.0,0,13,0,0,"13,8,9","0.398649,0.331597,0.269753",-0.4633534848690033,0.4488677382469177,-0.312057226896286,0.7435557842254639,-0.8227351903915405,-0.738416432403028,1.487463814377541,1.8105454765153552,0.2625697083040982
82,1,32,-0.8,-1.0,0,13,0,0,"13,9,8","0.378772,0.318177,0.303051",-0.4460262954235077,0.42946097254753113,-0.31461140513420105,0.744714081287384,-0.8186807185411453,-0.7424186808057129,1.4726357511510235,1.8109746860374043,0.2582578270703188
83,1,33,-0.8,-1.0,0,8,0,0,"8,13,9","0.358980,0.322556,0.318464",-0.45592889189720154,0.3917451500892639,-0.742378830909729,0.2626071870326996,-0.7760198805481195,-0.742705243639648,1.4336455246078355,1.2639213218685552,0.2584098252378562
84,1,34,-0.8,-1.0,0,13,0,0,"13,9,8","0.358992,0.344235,0.296774",-0.4400947093963623,0.40933334827423096,-0.314644992351532,0.7307253479957581,-0.8074095956981182,-0.7593597136437893,1.4545625819339447,1.7974926185229474,0.24075433438675337
85,1,35,-0.8,-1.0,0,9,0,0,"9,8,13","0.390028,0.315039,0.294933",-0.4547293484210968,0.3548199236392975,-0.2938042879104614,0.17687532305717468,-0.8144466727972031,-0.7896790020167828,1.3981233308731074,1.2811204568496923,0.21081657559965705
86,1,36,-0.8,-1.0,0,13,0,0,"13,8,9","0.456956,0.280912,0.262133",-0.4338710606098175,0.4668671488761902,-0.2957838773727417,0.7301246523857117,-0.8160495907068253,-0.7470635804347694,1.5118695819121248,1.8021002222712381,0.25344510589935443
87,1,37,-0.8,-1.0,0,13,0,0,"13,8,9","0.393363,0.364868,0.241769",-0.47485533356666565,0.44224289059638977,-0.3097301125526428,0.7460997104644775,-0.8166238814592361,-0.7393457572907209,1.4784395860453257,1.8136231034649335,0.2611838197077271
88,1,38,-0.8,-1.0,0,13,0,0,"13,8,9","0.407576,0.320795,0.271629",-0.45454898476600647,0.4498928189277649,-0.30835890769958496,0.7487266063690186,-0.819239117205143,-0.739541545510292,1.4904783092365006,1.8165229719057367,0.2611680496270562
89,1,39,-0.8,-1.0,0,13,0,0,"13,8,9","0.444371,0.336679,0.218950",-0.46850359439849854,0.46437838673591614,-0.3151247799396515,0.7362679243087769,-0.8174602016806602,-0.7384708914905787,1.5014306265911854,1.8027008304241945,0.26211129933763255
90,1,40,-0.8,-1.0,0,13,0,0,"13,8,9","0.450570,0.285707,0.263723",-0.4560890793800354,0.4760553538799286,-0.32932212948799133,0.7471763491630554,-0.8329323157668114,-0.732698367908597,1.5155903566067161,1.8094647973543068,0.2693226688203069
91,1,41,-0.8,-1.0,0,13,0,0,"13,9,8","0.442758,0.284936,0.272306",-0.435339093208313,0.4661861062049866,-0.30414021015167236,0.736752450466156,-0.828490823507309,-0.734898068010807,1.5108538231644633,1.8061522652834743,0.2666285081691891
92,1,42,-0.8,-1.0,0,13,0,0,"13,8,9","0.431806,0.293574,0.274620",-0.4282398819923401,0.4626622796058655,-0.2851383090019226,0.7351144552230835,-0.7915955595672131,-0.7288718838244677,1.509167495516285,1.8098908070879574,0.2712583454935188
93,1,43,-0.8,-1.0,0,13,0,0,"13,8,9","0.433371,0.289410,0.277219",-0.44325965642929077,0.4629148244857788,-0.3145408034324646,0.7442185878753662,-0.8252403289079666,-0.7333918008953333,1.5057833364834412,1.8105162561606383,0.26780030999462257
94,1,44,-0.8,-1.0,0,8,0,0,"8,13,11","0.384793,0.348207,0.267000",-0.21873672306537628,0.40236419439315796,-0.7854613661766052,0.2559613883495331,-0.8137107938528061,-0.7657731547951698,1.5180554439244793,1.25604553297177,0.23462779222138544
95,1,45,-0.8,-1.0,0,13,0,0,"13,8,9","0.373032,0.326760,0.300208",-0.43443888425827026,0.4449129104614258,-0.27890366315841675,0.7480663657188416,-0.783065065741539,-0.7352515235543251,1.490438944794602,1.824082621820403,0.26528955459769704
96,1,46,-0.8,-1.0,0,8,0,0,"8,13,9","0.361939,0.360283,0.277778",-0.47713515162467957,0.41493380069732666,-0.7589136958122253,0.2620849609375,-0.8242091536521912,-0.7523880447261035,1.451302646132846,1.2627535519714135,0.24879261145604284
97,1,47,-0.8,-1.0,0,13,0,0,"13,8,9","0.411888,0.317901,0.270210",-0.46418023109436035,0.45471522212028503,-0.3214678168296814,0.7416868805885315,-0.8279210180044174,-0.7359194774180651,1.4929739765502636,1.806229841505217,0.2655524536763892
98,1,48,-0.8,-1.0,0,8,0,0,"8,13,9","0.406652,0.367068,0.226280",-0.4986146092414856,0.430050790309906,-0.7681132555007935,0.2720946967601776,-0.8135474473237991,-0.7553648292087018,1.461464476690641,1.2724942758221451,0.24501000003485313
99,1,49,-0.8,-1.0,0,13,0,0,"13,8,9","0.482398,0.260535,0.257067",-0.4517470598220825,0.47246769070625305,-0.31757473945617676,0.7061851024627686,-0.8390979096293449,-0.7474956135265529,1.5130899545355423,1.7730769120025967,0.2555134276818272
100,2,0,-0.6,-1.0,0,11,0,0,"11,8,15","0.570462,0.274000,0.155538",0.3118038475513458,0.2759227156639099,0.702552080154419,0.17306488752365112,-0.7936450615525246,-0.8135122060775757,1.5682362809081432,1.7529184669731448,0.26884216028319224
101,2,1,-0.6,-1.0,0,11,0,0,"11,8,4","0.519592,0.319031,0.161377",0.011914245784282684,0.12116310000419617,0.7114334106445312,0.18929022550582886,-0.7960470020771027,-0.7989291101694107,1.2772806038630535,1.7703866332071232,0.28082722403763577
102,2,2,-0.6,-1.0,0,11,0,0,"11,8,15","0.549802,0.308314,0.141883",0.26729369163513184,0.27239054441452026,0.7108869552612305,0.17559432983398438,-0.7890002429485321,-0.8100404441356659,1.53986234614188,1.7608085182131175,0.2679659021196153
103,2,3,-0.6,-1.0,0,11,0,0,"11,8,15","0.528333,0.313213,0.158455",0.23210273683071136,0.27747613191604614,0.6751810908317566,0.1732223480939865,-0.8140907734632492,-0.8020894043147564,1.524578706481349,1.7327831637230424,0.2915535339634563
