sample_idx,session_index,frame_index,true_x_m,true_y_m,est_x_m,est_y_m,rmse_xy_m
150,3,0,-0.4,-1.0,-0.19849751889705658,0.2484181523323059,1.2645754753922167
151,3,1,-0.4,-1.0,-0.2045053243637085,0.26780813932418823,1.2827921290446083
152,3,2,-0.4,-1.0,-0.2514534890651703,0.18970265984535217,1.198940567648796
153,3,3,-0.4,-1.0,-0.20214228332042694,0.2749152183532715,1.2901769219910981
154,3,4,-0.4,-1.0,-0.17568577826023102,0.2862624526023865,1.3056752915826448
155,3,5,-0.4,-1.0,-0.2100459188222885,0.3035253882408142,1.3172930542382868
156,3,6,-0.4,-1.0,-0.1903342455625534,0.252655029296875,1.2700804506040466
157,3,7,-0.4,-1.0,-0.19707411527633667,0.28330492973327637,1.2992499595415083
158,3,8,-0.4,-1.0,-0.277119517326355,0.20732758939266205,1.213564798900662
159,3,9,-0.4,-1.0,-0.20828425884246826,0.24935978651046753,1.2639837030425125
160,3,10,-0.4,-1.0,-0.21532371640205383,0.22452889382839203,1.2383764942634103
161,3,11,-0.4,-1.0,-0.2802870273590088,0.20145677030086517,1.207406131639362
162,3,12,-0.4,-1.0,-0.19660218060016632,0.2590009570121765,1.2753250890240433
163,3,13,-0.4,-1.0,-0.1965375542640686,0.2958498001098633,1.3117254557526965
164,3,14,-0.4,-1.0,-0.2898070514202118,0.1928013563156128,1.1978804454306253
165,3,15,-0.4,-1.0,-0.2707492709159851,0.20626746118068695,1.2131722626535975
166,3,16,-0.4,-1.0,-0.19791148602962494,0.2596559524536133,1.2757636481851071
167,3,17,-0.4,-1.0,-0.1935432255268097,0.26587116718292236,1.282596667558016
168,3,18,-0.4,-1.0,-0.1943446695804596,0.253395676612854,1.270155438157773
169,3,19,-0.4,-1.0,-0.27653196454048157,0.21305441856384277,1.2193216877335922
170,3,20,-0.4,-1.0,-0.28220322728157043,0.20508021116256714,1.210823849698417
171,3,21,-0.4,-1.0,-0.20905981957912445,0.24975703656673431,1.264258993619275
172,3,22,-0.4,-1.0,-0.19592295587062836,0.24394209682941437,1.2605710532155423
173,3,23,-0.4,-1.0,-0.1988423615694046,0.2653028666973114,1.281193092383583
174,3,24,-0.4,-1.0,-0.20029594004154205,0.27052316069602966,1.2861223944201114
175,3,25,-0.4,-1.0,-0.19248245656490326,0.251496285200119,1.268584440509592
176,3,26,-0.4,-1.0,-0.1982128918170929,0.26344984769821167,1.279462213071357
177,3,27,-0.4,-1.0,-0.1930757313966751,0.26610979437828064,1.282907504209728
178,3,28,-0.4,-1.0,-0.28777173161506653,0.2216317355632782,1.226775970403736
